pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,slot_sequence,item_weight,total_item_weight,item_pod_inventory_level,item_warehouse_inventory_level
76,0,9,0,32,0,0,0,96,96,99999,0,0,769,0.125,12.0,0.4,0.4
77,0,0,0,21,0,0,0,432,432,99999,0,0,770,0.165,71.28,0.4,0.4
77,0,1,0,158,0,0,0,96,96,99999,0,0,771,0.633,60.768,0.5,0.5
77,0,2,0,92,0,0,0,30,30,99999,0,0,772,0.348,10.44,0.5,0.5
77,0,3,0,172,0,0,0,30,30,99999,0,0,773,0.166,4.98,0.5,0.5
77,0,4,0,129,0,0,0,48,48,99999,0,0,774,0.25,12.0,0.5,0.5
77,0,5,0,6,0,0,0,10,10,99999,0,0,775,0.34,3.4,0.4,0.4
77,0,6,0,54,0,0,0,336,336,99999,0,0,776,0.274,92.064,0.5,0.5
77,0,7,0,184,0,0,0,192,192,99999,0,0,777,0.358,68.736,0.5,0.5
77,0,8,0,15,0,0,0,12,12,99999,0,0,778,0.367,4.404,0.4,0.4
77,0,9,0,34,0,0,0,336,336,99999,0,0,779,0.233,78.288,0.4,0.4
78,0,0,0,110,0,0,0,280,280,99999,0,0,780,0.075,21.0,0.5,0.5
78,0,1,0,446,0,0,0,10,10,99999,0,0,781,6.35,63.5,0.6,0.6
78,0,2,0,88,0,0,0,180,180,99999,0,0,782,0.108,19.44,0.5,0.5
78,0,3,0,437,0,0,0,32,32,99999,0,0,783,2.209,70.688,0.6,0.6
78,0,4,0,46,0,0,0,30,30,99999,0,0,784,0.373,11.19,0.4,0.4
78,0,5,0,34,0,0,0,336,336,99999,0,0,785,0.233,78.288,0.4,0.4
78,0,6,0,270,0,0,0,80,80,99999,0,0,786,0.924,73.92,0.6,0.6
78,0,7,0,126,0,0,0,240,240,99999,0,0,787,0.27,64.8,0.5,0.5
78,0,8,0,27,0,0,0,336,336,99999,0,0,788,0.267,89.712,0.4,0.4
78,0,9,0,321,0,0,0,180,180,99999,0,0,789,0.13,23.4,0.6,0.6
79,0,0,0,338,0,0,0,96,96,99999,0,0,790,0.606,58.176,0.6,0.6
79,0,1,0,47,0,0,0,30,30,99999,0,0,791,0.365,10.95,0.4,0.4
79,0,2,0,493,0,0,0,72,72,99999,0,0,792,0.931,67.032,0.6,0.6
79,0,3,0,25,0,0,0,30,30,99999,0,0,793,0.454,13.62,0.4,0.4
79,0,4,0,24,0,0,0,20,20,99999,0,0,794,0.441,8.82,0.4,0.4
79,0,5,0,94,0,0,0,24,24,99999,0,0,795,2.087,50.088,0.5,0.5
79,0,6,0,191,0,0,0,264,264,99999,0,0,796,0.283,74.712,0.5,0.5
79,0,7,0,30,0,0,0,24,24,99999,0,0,797,0.387,9.288,0.4,0.4
79,0,8,0,77,0,0,0,264,264,99999,0,0,798,0.283,74.712,0.5,0.5
79,0,9,0,32,0,0,0,96,96,99999,0,0,799,0.125,12.0,0.4,0.4
80,0,0,0,368,0,0,0,10,10,99999,0,0,800,6.0,60.0,0.6,0.6
80,0,1,0,268,0,0,0,18,18,99999,0,0,801,0.238,4.284,0.6,0.6
80,0,2,0,74,0,0,0,288,288,99999,0,0,802,0.291,83.808,0.5,0.5
80,0,3,0,327,0,0,0,8,8,99999,0,0,803,1.0,8.0,0.6,0.6
80,0,4,0,483,0,0,0,30,30,99999,0,0,804,0.303,9.09,0.6,0.6
80,0,5,0,35,0,0,0,192,192,99999,0,0,805,0.361,69.312,0.4,0.4
80,0,6,0,49,0,0,0,240,240,99999,0,0,806,0.408,97.92,0.4,0.4
80,0,7,0,192,0,0,0,360,360,99999,0,0,807,0.277,99.72,0.5,0.5
80,0,8,0,100,0,0,0,36,36,99999,0,0,808,0.345,12.42,0.5,0.5
80,0,9,0,263,0,0,0,36,36,99999,0,0,809,0.225,8.1,0.6,0.6
81,0,0,0,446,0,0,0,10,10,99999,0,0,810,6.35,63.5,0.6,0.6
81,0,1,0,409,0,0,0,48,48,99999,0,0,811,0.218,10.464,0.6,0.6
81,0,2,0,66,0,0,0,72,72,99999,0,0,812,0.233,16.776,0.5,0.5
81,0,3,0,168,0,0,0,336,336,99999,0,0,813,0.291,97.776,0.5,0.5
81,0,4,0,456,0,0,0,8,8,99999,0,0,814,1.0,8.0,0.6,0.6
81,0,5,0,131,0,0,0,54,54,99999,0,0,815,0.287,15.498,0.5,0.5
81,0,6,0,24,0,0,0,20,20,99999,0,0,816,0.441,8.82,0.4,0.4
81,0,7,0,348,0,0,0,192,192,99999,0,0,817,0.397,76.224,0.6,0.6
81,0,8,0,180,0,0,0,216,216,99999,0,0,818,0.408,88.128,0.5,0.5
81,0,9,0,102,0,0,0,24,24,99999,0,0,819,0.479,11.496,0.5,0.5
82,0,0,0,311,0,0,0,36,36,99999,0,0,820,0.286,10.296,0.6,0.6
82,0,1,0,10,0,0,0,210,210,99999,0,0,821,0.118,24.78,0.4,0.4
82,0,2,0,2,0,0,0,24,24,99999,0,0,822,0.405,9.72,0.4,0.4
82,0,3,0,207,0,0,0,36,36,99999,0,0,823,0.469,16.884,0.6,0.6
82,0,4,0,474,0,0,0,48,48,99999,0,0,824,0.299,14.352,0.6,0.6
82,0,5,0,273,0,0,0,210,210,99999,0,0,825,0.098,20.58,0.6,0.6
82,0,6,0,135,0,0,0,96,96,99999,0,0,826,0.716,68.736,0.5,0.5
82,0,7,0,17,0,0,0,108,108,99999,0,0,827,0.176,19.008,0.4,0.4
82,0,8,0,72,0,0,0,120,120,99999,0,0,828,0.62,74.4,0.5,0.5
82,0,9,0,229,0,0,0,48,48,99999,0,0,829,0.291,13.968,0.6,0.6
83,0,0,0,54,0,0,0,336,336,99999,0,0,830,0.274,92.064,0.5,0.5
83,0,1,0,4,0,0,0,6,6,99999,0,0,831,0.425,2.55,0.4,0.4
83,0,2,0,39,0,0,0,360,360,99999,0,0,832,0.276,99.36,0.4,0.4
83,0,3,0,455,0,0,0,40,40,99999,0,0,833,0.091,3.64,0.6,0.6
83,0,4,0,22,0,0,0,72,72,99999,0,0,834,0.125,9.0,0.4,0.4
83,0,5,0,214,0,0,0,168,168,99999,0,0,835,0.441,74.088,0.6,0.6
83,0,6,0,225,0,0,0,40,40,99999,0,0,836,0.204,8.16,0.6,0.6
83,0,7,0,8,0,0,0,40,40,99999,0,0,837,0.381,15.24,0.4,0.4
83,0,8,0,171,0,0,0,24,24,99999,0,0,838,0.4,9.6,0.5,0.5
83,0,9,0,317,0,0,0,12,12,99999,0,0,839,0.425,5.1,0.6,0.6
84,0,0,0,289,0,0,0,240,240,99999,0,0,840,0.047,11.28,0.6,0.6
84,0,1,0,269,0,0,0,36,36,99999,0,0,841,0.126,4.536,0.6,0.6
84,0,2,0,93,0,0,0,30,30,99999,0,0,842,0.281,8.43,0.5,0.5
84,0,3,0,464,0,0,0,336,336,99999,0,0,843,0.259,87.024,0.6,0.6
84,0,4,0,86,0,0,0,80,80,99999,0,0,844,0.179,14.32,0.5,0.5
84,0,5,0,91,0,0,0,18,18,99999,0,0,845,0.53,9.54,0.5,0.5
84,0,6,0,107,0,0,0,36,36,99999,0,0,846,0.304,10.944,0.5,0.5
84,0,7,0,32,0,0,0,96,96,99999,0,0,847,0.125,12.0,0.4,0.4
84,0,8,0,19,0,0,0,12,12,99999,0,0,848,0.28,3.36,0.4,0.4
84,0,9,0,189,0,0,0,36,36,99999,0,0,849,0.342,12.312,0.5,0.5
85,0,0,0,437,0,0,0,32,32,99999,0,0,850,2.209,70.688,0.6,0.6
85,0,1,0,195,0,0,0,30,30,99999,0,0,851,0.589,17.67,0.5,0.5
85,0,2,0,281,0,0,0,180,180,99999,0,0,852,0.126,22.68,0.6,0.6
85,0,3,0,136,0,0,0,48,48,99999,0,0,853,0.208,9.984,0.5,0.5
85,0,4,0,134,0,0,0,24,24,99999,0,0,854,0.409,9.816,0.5,0.5
85,0,5,0,125,0,0,0,48,48,99999,0,0,855,1.25,60.0,0.5,0.5
85,0,6,0,13,0,0,0,96,96,99999,0,0,856,0.596,57.216,0.4,0.4
85,0,7,0,29,0,0,0,360,360,99999,0,0,857,0.274,98.64,0.4,0.4
85,0,8,0,37,0,0,0,384,384,99999,0,0,858,0.277,106.368,0.4,0.4
85,0,9,0,428,0,0,0,20,20,99999,0,0,859,0.13,2.6,0.6,0.6
86,0,0,0,208,0,0,0,48,48,99999,0,0,860,0.208,9.984,0.6,0.6
86,0,1,0,18,0,0,0,30,30,99999,0,0,861,0.333,9.99,0.4,0.4
86,0,2,0,50,0,0,0,27,27,99999,0,0,862,3.0,81.0,0.5,0.5
86,0,3,0,222,0,0,0,456,456,99999,0,0,863,0.219,99.864,0.6,0.6
86,0,4,0,396,0,0,0,12,12,99999,0,0,864,0.33,3.96,0.6,0.6
86,0,5,0,65,0,0,0,24,24,99999,0,0,865,0.49,11.76,0.5,0.5
86,0,6,0,245,0,0,0,456,456,99999,0,0,866,0.217,98.952,0.6,0.6
86,0,7,0,269,0,0,0,36,36,99999,0,0,867,0.126,4.536,0.6,0.6
86,0,8,0,379,0,0,0,24,24,99999,0,0,868,0.491,11.784,0.6,0.6
86,0,9,0,77,0,0,0,264,264,99999,0,0,869,0.283,74.712,0.5,0.5
87,0,0,0,246,0,0,0,24,24,99999,0,0,870,0.152,3.648,0.6,0.6
87,0,1,0,243,0,0,0,36,36,99999,0,0,871,0.517,18.612,0.6,0.6
87,0,2,0,151,0,0,0,96,96,99999,0,0,872,0.667,64.032,0.5,0.5
87,0,3,0,141,0,0,0,30,30,99999,0,0,873,0.454,13.62,0.5,0.5
87,0,4,0,128,0,0,0,8,8,99999,0,0,874,1.0,8.0,0.5,0.5
87,0,5,0,43,0,0,0,240,240,99999,0,0,875,0.3,72.0,0.4,0.4
87,0,6,0,103,0,0,0,168,168,99999,0,0,876,0.125,21.0,0.5,0.5
87,0,7,0,167,0,0,0,240,240,99999,0,0,877,0.284,68.16,0.5,0.5
87,0,8,0,78,0,0,0,240,240,99999,0,0,878,0.37,88.8,0.5,0.5
87,0,9,0,47,0,0,0,30,30,99999,0,0,879,0.365,10.95,0.4,0.4
88,0,0,0,31,0,0,0,72,72,99999,0,0,880,0.125,9.0,0.4,0.4
88,0,1,0,15,0,0,0,12,12,99999,0,0,881,0.367,4.404,0.4,0.4
88,0,2,0,101,0,0,0,384,384,99999,0,0,882,0.275,105.6,0.5,0.5
88,0,3,0,484,0,0,0,432,432,99999,0,0,883,0.218,94.176,0.6,0.6
88,0,4,0,43,0,0,0,240,240,99999,0,0,884,0.3,72.0,0.4,0.4
88,0,5,0,337,0,0,0,240,240,99999,0,0,885,0.336,80.64,0.6,0.6
88,0,6,0,72,0,0,0,120,120,99999,0,0,886,0.62,74.4,0.5,0.5
88,0,7,0,241,0,0,0,6,6,99999,0,0,887,0.46,2.76,0.6,0.6
88,0,8,0,28,0,0,0,12,12,99999,0,0,888,0.387,4.644,0.4,0.4
88,0,9,0,305,0,0,0,72,72,99999,0,0,889,0.181,13.032,0.6,0.6
89,0,0,0,339,0,0,0,60,60,99999,0,0,890,0.21,12.6,0.6,0.6
89,0,1,0,142,0,0,0,384,384,99999,0,0,891,0.274,105.216,0.5,0.5
89,0,2,0,287,0,0,0,31,31,99999,0,0,892,1.0,31.0,0.6,0.6
89,0,3,0,246,0,0,0,24,24,99999,0,0,893,0.152,3.648,0.6,0.6
89,0,4,0,47,0,0,0,30,30,99999,0,0,894,0.365,10.95,0.4,0.4
89,0,5,0,275,0,0,0,36,36,99999,0,0,895,0.368,13.248,0.6,0.6
89,0,6,0,493,0,0,0,72,72,99999,0,0,896,0.931,67.032,0.6,0.6
89,0,7,0,12,0,0,0,8,8,99999,0,0,897,0.306,2.448,0.4,0.4
89,0,8,0,253,0,0,0,96,96,99999,0,0,898,0.635,60.96,0.6,0.6
89,0,9,0,276,0,0,0,16,16,99999,0,0,899,1.25,20.0,0.6,0.6
90,0,0,0,172,0,0,0,30,30,99999,0,0,900,0.166,4.98,0.5,0.5
90,0,1,0,415,0,0,0,36,36,99999,0,0,901,1.667,60.012,0.6,0.6
90,0,2,0,168,0,0,0,336,336,99999,0,0,902,0.291,97.776,0.5,0.5
90,0,3,0,304,0,0,0,90,90,99999,0,0,903,0.28,25.2,0.6,0.6
90,0,4,0,294,0,0,0,36,36,99999,0,0,904,0.144,5.184,0.6,0.6
90,0,5,0,446,0,0,0,10,10,99999,0,0,905,6.35,63.5,0.6,0.6
90,0,6,0,460,0,0,0,24,24,99999,0,0,906,0.248,5.952,0.6,0.6
90,0,7,0,160,0,0,0,10,10,99999,0,0,907,6.195,61.95,0.5,0.5
90,0,8,0,51,0,0,0,336,336,99999,0,0,908,0.278,93.408,0.5,0.5
90,0,9,0,133,0,0,0,14,14,99999,0,0,909,0.439,6.146,0.5,0.5
91,0,0,0,159,0,0,0,336,336,99999,0,0,910,0.245,82.32,0.5,0.5
91,0,1,0,345,0,0,0,24,24,99999,0,0,911,2.333,55.992,0.6,0.6
91,0,2,0,74,0,0,0,288,288,99999,0,0,912,0.291,83.808,0.5,0.5
91,0,3,0,96,0,0,0,96,96,99999,0,0,913,0.668,64.128,0.5,0.5
91,0,4,0,171,0,0,0,24,24,99999,0,0,914,0.4,9.6,0.5,0.5
91,0,5,0,373,0,0,0,24,24,99999,0,0,915,1.0,24.0,0.6,0.6
91,0,6,0,101,0,0,0,384,384,99999,0,0,916,0.275,105.6,0.5,0.5
91,0,7,0,193,0,0,0,320,320,99999,0,0,917,0.05,16.0,0.5,0.5
91,0,8,0,198,0,0,0,288,288,99999,0,0,918,0.07,20.16,0.5,0.5
91,0,9,0,144,0,0,0,360,360,99999,0,0,919,0.275,99.0,0.5,0.5
92,0,0,0,69,0,0,0,48,48,99999,0,0,920,0.176,8.448,0.5,0.5
92,0,1,0,436,0,0,0,32,32,99999,0,0,921,2.162,69.184,0.6,0.6
92,0,2,0,1,0,0,0,72,72,99999,0,0,922,0.125,9.0,0.4,0.4
92,0,3,0,221,0,0,0,20,20,99999,0,0,923,1.0,20.0,0.6,0.6
92,0,4,0,32,0,0,0,96,96,99999,0,0,924,0.125,12.0,0.4,0.4
92,0,5,0,254,0,0,0,36,36,99999,0,0,925,1.648,59.328,0.6,0.6
92,0,6,0,133,0,0,0,14,14,99999,0,0,926,0.439,6.146,0.5,0.5
92,0,7,0,297,0,0,0,168,168,99999,0,0,927,0.072,12.096,0.6,0.6
92,0,8,0,478,0,0,0,80,80,99999,0,0,928,0.2,16.0,0.6,0.6
92,0,9,0,25,0,0,0,30,30,99999,0,0,929,0.454,13.62,0.4,0.4
93,0,0,0,147,0,0,0,384,384,99999,0,0,930,0.276,105.984,0.5,0.5
93,0,1,0,5,0,0,0,192,192,99999,0,0,931,0.417,80.064,0.4,0.4
93,0,2,0,37,0,0,0,384,384,99999,0,0,932,0.277,106.368,0.4,0.4
93,0,3,0,319,0,0,0,48,48,99999,0,0,933,0.397,19.056,0.6,0.6
93,0,4,0,321,0,0,0,180,180,99999,0,0,934,0.13,23.4,0.6,0.6
93,0,5,0,248,0,0,0,96,96,99999,0,0,935,0.644,61.824,0.6,0.6
93,0,6,0,104,0,0,0,360,360,99999,0,0,936,0.28,100.8,0.5,0.5
93,0,7,0,49,0,0,0,240,240,99999,0,0,937,0.408,97.92,0.4,0.4
93,0,8,0,266,0,0,0,40,40,99999,0,0,938,0.16,6.4,0.6,0.6
93,0,9,0,120,0,0,0,240,240,99999,0,0,939,0.3,72.0,0.5,0.5
94,0,0,0,184,0,0,0,192,192,99999,0,0,940,0.358,68.736,0.5,0.5
94,0,1,0,216,0,0,0,20,20,99999,0,0,941,1.0,20.0,0.6,0.6
94,0,2,0,155,0,0,0,54,54,99999,0,0,942,0.286,15.444,0.5,0.5
94,0,3,0,18,0,0,0,30,30,99999,0,0,943,0.333,9.99,0.4,0.4
94,0,4,0,248,0,0,0,96,96,99999,0,0,944,0.644,61.824,0.6,0.6
94,0,5,0,462,0,0,0,60,60,99999,0,0,945,0.5,30.0,0.6,0.6
94,0,6,0,279,0,0,0,46,46,99999,0,0,946,1.0,46.0,0.6,0.6
94,0,7,0,24,0,0,0,20,20,99999,0,0,947,0.441,8.82,0.4,0.4
94,0,8,0,300,0,0,0,13,13,99999,0,0,948,0.8,10.4,0.6,0.6
94,0,9,0,215,0,0,0,264,264,99999,0,0,949,0.3,79.2,0.6,0.6
95,0,0,0,13,0,0,0,96,96,99999,0,0,950,0.596,57.216,0.4,0.4
95,0,1,0,141,0,0,0,30,30,99999,0,0,951,0.454,13.62,0.5,0.5
95,0,2,0,59,0,0,0,36,36,99999,0,0,952,0.363,13.068,0.5,0.5
95,0,3,0,453,0,0,0,180,180,99999,0,0,953,0.133,23.94,0.6,0.6
95,0,4,0,133,0,0,0,14,14,99999,0,0,954,0.439,6.146,0.5,0.5
95,0,5,0,87,0,0,0,12,12,99999,0,0,955,5.165,61.98,0.5,0.5
95,0,6,0,199,0,0,0,10,10,99999,0,0,956,5.345,53.45,0.5,0.5
95,0,7,0,14,0,0,0,12,12,99999,0,0,957,0.41,4.92,0.4,0.4
95,0,8,0,171,0,0,0,24,24,99999,0,0,958,0.4,9.6,0.5,0.5
95,0,9,0,155,0,0,0,54,54,99999,0,0,959,0.286,15.444,0.5,0.5
96,0,0,0,338,0,0,0,96,96,99999,0,0,960,0.606,58.176,0.6,0.6
96,0,1,0,150,0,0,0,24,24,99999,0,0,961,0.387,9.288,0.5,0.5
96,0,2,0,74,0,0,0,288,288,99999,0,0,962,0.291,83.808,0.5,0.5
96,0,3,0,60,0,0,0,36,36,99999,0,0,963,0.263,9.468,0.5,0.5
96,0,4,0,40,0,0,0,24,24,99999,0,0,964,2.218,53.232,0.4,0.4
96,0,5,0,98,0,0,0,60,60,99999,0,0,965,0.225,13.5,0.5,0.5
96,0,6,0,170,0,0,0,60,60,99999,0,0,966,0.59,35.4,0.5,0.5
96,0,7,0,466,0,0,0,16,16,99999,0,0,967,0.381,6.096,0.6,0.6
96,0,8,0,94,0,0,0,24,24,99999,0,0,968,2.087,50.088,0.5,0.5
96,0,9,0,216,0,0,0,20,20,99999,0,0,969,1.0,20.0,0.6,0.6
97,0,0,0,434,0,0,0,72,72,99999,0,0,970,0.175,12.6,0.6,0.6
97,0,1,0,130,0,0,0,24,24,99999,0,0,971,0.615,14.76,0.5,0.5
97,0,2,0,302,0,0,0,336,336,99999,0,0,972,0.229,76.944,0.6,0.6
97,0,3,0,7,0,0,0,192,192,99999,0,0,973,0.45,86.4,0.4,0.4
97,0,4,0,121,0,0,0,3,3,99999,0,0,974,15.0,45.0,0.5,0.5
97,0,5,0,39,0,0,0,360,360,99999,0,0,975,0.276,99.36,0.4,0.4
97,0,6,0,271,0,0,0,288,288,99999,0,0,976,0.063,18.144,0.6,0.6
97,0,7,0,156,0,0,0,81,81,99999,0,0,977,0.2,16.2,0.5,0.5
97,0,8,0,148,0,0,0,360,360,99999,0,0,978,0.275,99.0,0.5,0.5
97,0,9,0,17,0,0,0,108,108,99999,0,0,979,0.176,19.008,0.4,0.4
98,0,0,0,78,0,0,0,240,240,99999,0,0,980,0.37,88.8,0.5,0.5
98,0,1,0,321,0,0,0,180,180,99999,0,0,981,0.13,23.4,0.6,0.6
98,0,2,0,125,0,0,0,48,48,99999,0,0,982,1.25,60.0,0.5,0.5
98,0,3,0,141,0,0,0,30,30,99999,0,0,983,0.454,13.62,0.5,0.5
98,0,4,0,167,0,0,0,240,240,99999,0,0,984,0.284,68.16,0.5,0.5
98,0,5,0,166,0,0,0,36,36,99999,0,0,985,0.268,9.648,0.5,0.5
98,0,6,0,442,0,0,0,384,384,99999,0,0,986,0.276,105.984,0.6,0.6
98,0,7,0,138,0,0,0,36,36,99999,0,0,987,0.39,14.04,0.5,0.5
98,0,8,0,359,0,0,0,96,96,99999,0,0,988,0.608,58.368,0.6,0.6
98,0,9,0,334,0,0,0,45,45,99999,0,0,989,0.332,14.94,0.6,0.6
99,0,0,0,134,0,0,0,24,24,99999,0,0,990,0.409,9.816,0.5,0.5
99,0,1,0,355,0,0,0,36,36,99999,0,0,991,0.383,13.788,0.6,0.6
99,0,2,0,186,0,0,0,70,70,99999,0,0,992,0.181,12.67,0.5,0.5
99,0,3,0,404,0,0,0,60,60,99999,0,0,993,0.408,24.48,0.6,0.6
99,0,4,0,326,0,0,0,36,36,99999,0,0,994,0.373,13.428,0.6,0.6
99,0,5,0,159,0,0,0,336,336,99999,0,0,995,0.245,82.32,0.5,0.5
99,0,6,0,243,0,0,0,36,36,99999,0,0,996,0.517,18.612,0.6,0.6
99,0,7,0,54,0,0,0,336,336,99999,0,0,997,0.274,92.064,0.5,0.5
99,0,8,0,28,0,0,0,12,12,99999,0,0,998,0.387,4.644,0.4,0.4
99,0,9,0,452,0,0,0,12,12,99999,0,0,999,4.225,50.7,0.6,0.6
100,0,0,0,73,0,0,0,120,120,99999,0,0,1000,0.624,74.88,0.5,0.5
100,0,1,0,312,0,0,0,24,24,99999,0,0,1001,2.223,53.352,0.6,0.6
100,0,2,0,316,0,0,0,32,32,99999,0,0,1002,0.468,14.976,0.6,0.6
100,0,3,0,295,0,0,0,18,18,99999,0,0,1003,2.168,39.024,0.6,0.6
100,0,4,0,118,0,0,0,180,180,99999,0,0,1004,0.1,18.0,0.5,0.5
100,0,5,0,377,0,0,0,40,40,99999,0,0,1005,0.369,14.76,0.6,0.6
100,0,6,0,331,0,0,0,18,18,99999,0,0,1006,1.493,26.874,0.6,0.6
100,0,7,0,122,0,0,0,48,48,99999,0,0,1007,0.208,9.984,0.5,0.5
100,0,8,0,427,0,0,0,27,27,99999,0,0,1008,2.0,54.0,0.6,0.6
100,0,9,0,321,0,0,0,180,180,99999,0,0,1009,0.13,23.4,0.6,0.6
101,0,0,0,237,0,0,0,24,24,99999,0,0,1010,2.24,53.76,0.6,0.6
101,0,1,0,45,0,0,0,72,72,99999,0,0,1011,0.125,9.0,0.4,0.4
101,0,2,0,1,0,0,0,72,72,99999,0,0,1012,0.125,9.0,0.4,0.4
101,0,3,0,78,0,0,0,240,240,99999,0,0,1013,0.37,88.8,0.5,0.5
101,0,4,0,130,0,0,0,24,24,99999,0,0,1014,0.615,14.76,0.5,0.5
101,0,5,0,469,0,0,0,13,13,99999,0,0,1015,0.8,10.4,0.6,0.6
101,0,6,0,5,0,0,0,192,192,99999,0,0,1016,0.417,80.064,0.4,0.4
101,0,7,0,73,0,0,0,120,120,99999,0,0,1017,0.624,74.88,0.5,0.5
101,0,8,0,164,0,0,0,384,384,99999,0,0,1018,0.277,106.368,0.5,0.5
101,0,9,0,171,0,0,0,24,24,99999,0,0,1019,0.4,9.6,0.5,0.5
102,0,0,0,187,0,0,0,12,12,99999,0,0,1020,0.463,5.556,0.5,0.5
102,0,1,0,66,0,0,0,72,72,99999,0,0,1021,0.233,16.776,0.5,0.5
102,0,2,0,116,0,0,0,24,24,99999,0,0,1022,0.407,9.768,0.5,0.5
102,0,3,0,190,0,0,0,8,8,99999,0,0,1023,0.565,4.52,0.5,0.5
102,0,4,0,442,0,0,0,384,384,99999,0,0,1024,0.276,105.984,0.6,0.6
102,0,5,0,309,0,0,0,50,50,99999,0,0,1025,0.275,13.75,0.6,0.6
102,0,6,0,81,0,0,0,12,12,99999,0,0,1026,0.248,2.976,0.5,0.5
102,0,7,0,231,0,0,0,24,24,99999,0,0,1027,0.514,12.336,0.6,0.6
102,0,8,0,158,0,0,0,96,96,99999,0,0,1028,0.633,60.768,0.5,0.5
102,0,9,0,46,0,0,0,30,30,99999,0,0,1029,0.373,11.19,0.4,0.4
103,0,0,0,25,0,0,0,30,30,99999,0,0,1030,0.454,13.62,0.4,0.4
103,0,1,0,132,0,0,0,264,264,99999,0,0,1031,0.3,79.2,0.5,0.5
103,0,2,0,367,0,0,0,210,210,99999,0,0,1032,0.092,19.32,0.6,0.6
103,0,3,0,9,0,0,0,180,180,99999,0,0,1033,0.1,18.0,0.4,0.4
103,0,4,0,181,0,0,0,24,24,99999,0,0,1034,0.491,11.784,0.5,0.5
103,0,5,0,388,0,0,0,60,60,99999,0,0,1035,0.48,28.8,0.6,0.6
103,0,6,0,35,0,0,0,192,192,99999,0,0,1036,0.361,69.312,0.4,0.4
103,0,7,0,95,0,0,0,240,240,99999,0,0,1037,0.409,98.16,0.5,0.5
103,0,8,0,6,0,0,0,10,10,99999,0,0,1038,0.34,3.4,0.4,0.4
103,0,9,0,28,0,0,0,12,12,99999,0,0,1039,0.387,4.644,0.4,0.4
104,0,0,0,448,0,0,0,77,77,99999,0,0,1040,0.2,15.4,0.6,0.6
104,0,1,0,148,0,0,0,360,360,99999,0,0,1041,0.275,99.0,0.5,0.5
104,0,2,0,75,0,0,0,12,12,99999,0,0,1042,1.138,13.656,0.5,0.5
104,0,3,0,331,0,0,0,18,18,99999,0,0,1043,1.493,26.874,0.6,0.6
104,0,4,0,405,0,0,0,77,77,99999,0,0,1044,0.2,15.4,0.6,0.6
104,0,5,0,33,0,0,0,240,240,99999,0,0,1045,0.409,98.16,0.4,0.4
104,0,6,0,485,0,0,0,50,50,99999,0,0,1046,0.308,15.4,0.6,0.6
104,0,7,0,268,0,0,0,18,18,99999,0,0,1047,0.238,4.284,0.6,0.6
104,0,8,0,469,0,0,0,13,13,99999,0,0,1048,0.8,10.4,0.6,0.6
104,0,9,0,152,0,0,0,12,12,99999,0,0,1049,0.708,8.496,0.5,0.5
105,0,0,0,337,0,0,0,240,240,99999,0,0,1050,0.336,80.64,0.6,0.6
105,0,1,0,5,0,0,0,192,192,99999,0,0,1051,0.417,80.064,0.4,0.4
105,0,2,0,104,0,0,0,360,360,99999,0,0,1052,0.28,100.8,0.5,0.5
105,0,3,0,29,0,0,0,360,360,99999,0,0,1053,0.274,98.64,0.4,0.4
105,0,4,0,463,0,0,0,204,204,99999,0,0,1054,0.092,18.768,0.6,0.6
105,0,5,0,35,0,0,0,192,192,99999,0,0,1055,0.361,69.312,0.4,0.4
105,0,6,0,44,0,0,0,120,120,99999,0,0,1056,0.62,74.4,0.4,0.4
105,0,7,0,263,0,0,0,36,36,99999,0,0,1057,0.225,8.1,0.6,0.6
105,0,8,0,167,0,0,0,240,240,99999,0,0,1058,0.284,68.16,0.5,0.5
105,0,9,0,220,0,0,0,20,20,99999,0,0,1059,1.0,20.0,0.6,0.6
106,0,0,0,307,0,0,0,312,312,99999,0,0,1060,0.275,85.8,0.6,0.6
106,0,1,0,482,0,0,0,48,48,99999,0,0,1061,1.435,68.88,0.6,0.6
106,0,2,0,193,0,0,0,320,320,99999,0,0,1062,0.05,16.0,0.5,0.5
106,0,3,0,1,0,0,0,72,72,99999,0,0,1063,0.125,9.0,0.4,0.4
106,0,4,0,450,0,0,0,36,36,99999,0,0,1064,0.316,11.376,0.6,0.6
106,0,5,0,25,0,0,0,30,30,99999,0,0,1065,0.454,13.62,0.4,0.4
106,0,6,0,61,0,0,0,108,108,99999,0,0,1066,0.229,24.732,0.5,0.5
106,0,7,0,102,0,0,0,24,24,99999,0,0,1067,0.479,11.496,0.5,0.5
106,0,8,0,99,0,0,0,24,24,99999,0,0,1068,2.228,53.472,0.5,0.5
106,0,9,0,119,0,0,0,74,74,99999,0,0,1069,0.2,14.8,0.5,0.5
107,0,0,0,44,0,0,0,120,120,99999,0,0,1070,0.62,74.4,0.4,0.4
107,0,1,0,282,0,0,0,72,72,99999,0,0,1071,0.144,10.368,0.6,0.6
107,0,2,0,294,0,0,0,36,36,99999,0,0,1072,0.144,5.184,0.6,0.6
107,0,3,0,304,0,0,0,90,90,99999,0,0,1073,0.28,25.2,0.6,0.6
107,0,4,0,492,0,0,0,216,216,99999,0,0,1074,0.358,77.328,0.6,0.6
